date,open,high,low,close,volume
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,69000.0,69000.0,69000.0,69000.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
20260314,72500.0,72500.0,72500.0,72500.0,0
