date,open,high,low,close,volume
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.4,-140.4,-140.4,-140.4,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.7,-140.7,-140.7,-140.7,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.9,-140.9,-140.9,-140.9,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.8,-140.8,-140.8,-140.8,0
20260314,-140.2,-140.2,-140.2,-140.2,0
20260314,-140.2,-140.2,-140.2,-140.2,0
20260314,-140.2,-140.2,-140.2,-140.2,0
20260314,-140.2,-140.2,-140.2,-140.2,0
20260314,-140.2,-140.2,-140.2,-140.2,0
