date,open,high,low,close,volume
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-36.6,-36.6,-36.6,-36.6,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-33.3,-33.3,-33.3,-33.3,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-36.7,-36.7,-36.7,-36.7,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
20260314,-31.4,-31.4,-31.4,-31.4,0
