date,open,high,low,close,volume
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,-18.6,-18.6,-18.6,-18.6,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
